feature_a,feature_b,cluster_eda_a,cluster_eda_b,mismo_cluster_eda,fusionado_en_P,ambas_en_51,pearson_r,pearson_abs,spearman_abs,H_x,H_y,H_xy,bins_x,bins_y,mi_bits,bias_bits,mi_corr_bits,nmi_sqrt,nmi_max,u_x_given_y,u_y_given_x,r_info,g_stat,g_dof,g_pvalue,mi_ref_gauss_bits,gauss_ratio
Protocol,Bwd Packet Length Mean,,0.0,False,False,False,-0.3780954040365301,0.3780954040365301,0.15359643654195693,0.9788449640134724,4.224875736358387,4.69468583333091,3,19,0.509034867040949,2.238765077055294e-05,0.5090124793901785,0.2503021065667637,0.12047986997812143,0.5200133811825717,0.12047986997812143,0.7114830370460818,818507.0173664247,36,0.0,0.6550241876066645,0.7770895930576466
Protocol,Bwd Packet Length Std,,0.0,False,False,False,-0.6608501050133981,0.6608501050133981,0.7621457785318031,0.9788449640134724,1.850762006743586,2.320958597119679,3,8,0.5086483736373792,8.70630863299281e-06,0.5086396673287462,0.3779009497172759,0.2748271606373081,0.519632511815983,0.2748271606373081,0.7113036207813951,817907.5246215577,14,0.0,0.31295700102773266,1.6252701350613759
Protocol,Flow Bytes/s,,,False,False,True,0.09599497805728995,0.09599497805728995,0.5780472044876943,0.9788449640134724,4.237551056513475,4.785693227952984,3,19,0.43070279257396304,2.238765077055294e-05,0.4306804049231925,0.21146606569852466,0.10163426922283338,0.43998837482629655,0.10163426922283338,0.6704974857283146,692546.7408857563,36,0.0,0.6551228475102082,0.6574040373648876
Protocol,Flow Packets/s,,8.0,False,False,True,-0.06114859900834277,0.06114859900834277,0.44662165899232287,0.9788449640134724,4.305099570237561,4.864984554610591,3,20,0.4189599796404426,2.363140914669477e-05,0.41893634823129594,0.20407954959832808,0.09731165130942104,0.4279905027181913,0.09731165130942104,0.6637259104193787,673661.9527835416,38,0.0,0.6553726089635977,0.6392338381272896
Protocol,Flow IAT Mean,,3.0,False,False,True,-0.06058951761505259,0.06058951761505259,0.41872981651133584,0.9788449640134724,4.321915736308272,4.92497133796935,3,20,0.37578936235239446,2.363140914669477e-05,0.3757657309432478,0.18269306746886035,0.08694425200992519,0.38388687152511713,0.08694425200992519,0.6372027120317414,604242.3321945901,38,0.0,0.6559444226160914,0.5728621480530134
Protocol,Flow IAT Std,,3.0,False,False,True,-0.0883693135070975,0.0883693135070975,0.53357376484616,0.9788449640134724,3.920300011866745,4.499974507087822,3,17,0.39917046879239493,1.990013401826928e-05,0.39915056865837667,0.2037605691273822,0.10181633228328144,0.40777710805373557,0.10181633228328144,0.6519003700238496,641845.8380904366,32,0.0,0.6522297491298149,0.6119784772021074
Protocol,Flow IAT Max,,2.0,False,False,True,-0.22095483479004463,0.22095483479004463,0.4978704955467629,0.9788449640134724,4.321896463575568,4.7974439576742824,3,20,0.5032974699147577,2.363140914669477e-05,0.5032738385056109,0.24468661926094326,0.116447453738687,0.5141507153922324,0.116447453738687,0.7087059405754754,809279.1142710196,38,0.0,0.6559505876377864,0.7672435210676524
Protocol,Flow IAT Min,,,False,False,True,-0.0500467064297514,0.0500467064297514,0.20578159466781046,0.9788449640134724,3.16511625522589,3.896308733440719,3,12,0.24765248579864352,1.368134213756013e-05,0.24763880445650596,0.14069119229272756,0.07824003432658505,0.2529908346681728,0.07824003432658505,0.5390499469842515,398210.47111206246,22,0.0,0.6029592635586777,0.4107056967579149
Protocol,Fwd IAT Total,,5.0,False,False,False,-0.43485852467877567,0.43485852467877567,0.6913190406416501,0.9788449640134724,3.687612477748896,4.1308153410924735,3,15,0.5356421006698948,1.741261726598562e-05,0.5356246880526289,0.2819233147419807,0.14524972222124627,0.5472007393861984,0.14524972222124627,0.7239428951231287,861300.2305385878,28,0.0,0.6450129328589597,0.830409222460893
Protocol,Fwd IAT Mean,,3.0,False,False,True,-0.0016422478634739123,0.0016422478634739123,0.6665970087990187,0.9788449640134724,3.6869386816721295,4.128753628159659,3,15,0.537030017525943,1.741261726598562e-05,0.5370126049086771,0.2826796643021341,0.14565270845923775,0.548618652239688,0.14565270845923775,0.7245744328207065,863532.0416084414,28,0.0,0.6449981596474762,0.8325800575961044
Protocol,Fwd IAT Std,,11.0,False,False,True,-0.34256109136182766,0.34256109136182766,0.7911457291216203,0.9788449640134724,2.144173750872263,2.5761744855620052,3,9,0.5468442293237303,9.95006700913464e-06,0.5468342792567212,0.3774581337691057,0.2550326339151693,0.5586525950080843,0.2550326339151693,0.7289935809705028,879325.582438311,16,0.0,0.38494671993785473,1.4205453662392589
Protocol,Fwd IAT Max,,2.0,False,False,False,-0.22105967539664712,0.22105967539664712,0.67214219636011,0.9788449640134724,3.6874320520696284,4.145676754530775,3,15,0.5206002615523264,1.741261726598562e-05,0.5205828489350605,0.27401282312803515,0.14117761129805098,0.5318338123746994,0.14117761129805098,0.7169834867525464,837112.5114347718,28,0.0,0.6450100596845795,0.8070926044000524
Protocol,Fwd IAT Min,,3.0,False,False,False,0.08629766374299723,0.08629766374299723,0.40129661173162057,0.9788449640134724,3.1704776017164424,3.902918066045011,3,11,0.2464044996849042,1.24375837614183e-05,0.24639206210114276,0.13986447263776686,0.07771449385661967,0.2517171474130928,0.07771449385661967,0.5379104468437673,396205.6727858303,20,0.0,0.6237227489145459,0.3950345927416222
Protocol,Bwd IAT Total,,5.0,False,False,False,-0.4245412727806883,0.4245412727806883,0.622860120577928,0.9788449640134724,3.5720386650454374,3.997074679673222,3,14,0.5538089493856875,1.616885888984379e-05,0.5537927805267976,0.2961639943807133,0.1550354944211538,0.5657614851039632,0.1550354944211538,0.7320723794940579,890515.056862856,26,0.0,0.6443293909411639,0.8594870702978167
Protocol,Bwd IAT Mean,,3.0,False,False,True,-0.008659245376322315,0.008659245376322315,0.6022783235085316,0.9788449640134724,3.572172744185141,3.968546190260632,3,14,0.5824715179379814,1.616885888984379e-05,0.5824553490790915,0.3114866632196364,0.16305352254513017,0.5950435160752124,0.16305352254513017,0.7443172270955509,936605.3089602222,26,0.0,0.6443146555244158,0.9039920853655327
Protocol,Bwd IAT Std,,11.0,False,False,True,-0.31683305142106255,0.31683305142106255,0.7893307687693732,0.9788449640134724,1.8619434748763726,2.29408024652766,3,8,0.546708192362185,8.70630863299281e-06,0.546699486053552,0.40495658365383935,0.29361765995063366,0.558514888621348,0.29361765995063366,0.7289335187785096,879108.8310085238,14,0.0,0.3164361529897756,1.7276770713086518
Protocol,Bwd IAT Max,,2.0,False,False,True,-0.21140886616681542,0.21140886616681542,0.607795585717751,0.9788449640134724,3.5717922303215808,3.9818427436749317,3,14,0.5687944506601212,1.616885888984379e-05,0.5687782818012314,0.30418861497256094,0.1592417041990212,0.5810708566851276,0.1592417041990212,0.7385602590508699,914612.1830601792,26,0.0,0.6443024898054596,0.8827814431897788
Protocol,Bwd IAT Min,,3.0,False,False,False,0.08739915063489487,0.08739915063489487,0.15275743454591564,0.9788449640134724,3.060348779757525,3.874018120635225,3,10,0.16517562313577283,1.119382538527647e-05,0.16516442931038755,0.09542762238390042,0.05396915227534089,0.16873400322067172,0.05396915227534089,0.4523768739361007,265589.2534733825,18,0.0,0.6304531519753747,0.2619773234424861
Protocol,Fwd PSH Flags,,,False,False,True,-0.3618579424253771,0.3618579424253771,0.8076990797599792,0.9788449640134724,1.6034081741664976,1.9862988597611024,3,6,0.5959542784188678,6.21879188070915e-06,0.5959480596269872,0.47569589973165133,0.37167582729630266,0.6088278343727421,0.37167582729630266,0.7498485299690111,958301.9838236317,10,0.0,0.28757982817627586,2.072287418092805
Protocol,Bwd PSH Flags,,9.0,False,False,False,-0.08264192660924172,0.08264192660924172,0.799926031342952,0.9788449640134724,1.6427501570416017,2.0384902349150957,3,7,0.5831048861399784,7.46255025685098e-06,0.5830974235897215,0.4598311715920261,0.3549519816451035,0.5956994672566921,0.3549519816451035,0.7445837341713373,937637.7836320661,12,0.0,0.2826969219091193,2.0626238858630876
Protocol,Fwd URG Flags,,6.0,False,False,False,-0.007767458578253483,0.007767458578253483,0.009066660342490906,0.9788449640134724,0.0009348505763650269,0.9797072241261471,3,5,7.259046369034738e-05,4.97503350456732e-06,6.761543018578006e-05,0.002235207057391558,6.90767513463444e-05,6.90767513463444e-05,0.0723275268746035,0.009681451162597693,108.7275977115826,8,6.951179551347168e-20,3.278603776705744e-05,2.0623239278312027
Protocol,Bwd URG Flags,,,False,False,True,-0.0011412680217325704,0.0011412680217325704,0.0011422613046598057,0.9788449640134724,1.8611457685808905e-05,0.9788624232922805,3,2,1.1521788777502096e-06,1.24375837614183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,
Protocol,Fwd Header Length,,1.0,False,False,False,-0.01810947081596604,0.01810947081596604,0.8601871585456677,0.9788449640134724,2.8908823615313604,2.9878043037035,3,11,0.8819230218413332,1.24375837614183e-05,0.8819105842575717,0.5242668404973141,0.3050662302946168,0.9009706507980088,0.3050662302946168,0.8399600012671945,1418138.1226042968,20,0.0,0.5461645086983516,1.6147343340917337
Protocol,Bwd Header Length,,1.0,False,False,False,-0.01672574920331809,0.01672574920331809,0.7734515546441603,0.9788449640134724,2.7368915530091296,2.812786786908541,3,10,0.9029497301140612,1.119382538527647e-05,0.9029385362886759,0.5516611984463583,0.32991388909652714,0.9224530640546343,0.32991388909652714,0.8449809985955212,1451951.6870947462,18,0.0,0.5327850052429426,1.6947521559413041
Protocol,Fwd Packets/s,,8.0,False,False,False,-0.06474054763603877,0.06474054763603877,0.443774427953207,0.9788449640134724,4.321887528070719,4.862261471161123,3,20,0.43847102092306844,2.363140914669477e-05,0.43844738951392176,0.2131688797602932,0.10144812577055741,0.44792322138144763,0.10144812577055741,0.6748790844561583,705036.2802363537,38,0.0,0.655935463249243,0.6684306827108082
Protocol,Bwd Packets/s,,,False,False,True,-0.001872846305851943,0.001872846305851943,0.5140323675762676,0.9788449640134724,4.321915606655562,4.880864184598432,3,20,0.41989638607060176,2.363140914669477e-05,0.41987275466145507,0.20413740884173948,0.09714968844252056,0.42894714699239755,0.09714968844252056,0.6642724424723272,675167.7218269854,38,0.0,0.6559351466297746,0.6401132136595834
Protocol,Packet Length Min,,,False,False,True,0.793933004355542,0.793933004355542,0.8729677001442077,0.9788449640134724,3.1207352229739267,3.140050961518365,3,13,0.9595292254690344,1.492510051370196e-05,0.9595143003685207,0.548992024113419,0.30746418129447867,0.9802515573398959,0.30746418129447867,0.8576523196463572,1542927.177455413,24,0.0,0.5925616806889122,1.6192648489402646
Protocol,Packet Length Max,,0.0,False,False,False,-0.5851352603289499,0.5851352603289499,0.3773957518347929,0.9788449640134724,4.205728536110766,4.39042211494075,3,19,0.794151385183488,2.238765077055294e-05,0.7941289975327175,0.39139338430424475,0.18882079304792357,0.8112919070213324,0.18882079304792357,0.8169621891843798,1276982.7528657548,36,0.0,0.6550556517752826,1.212307680088751
Protocol,Packet Length Mean,,0.0,False,False,True,-0.37669973310507127,0.37669973310507127,0.22140911069170227,0.9788449640134724,4.23616567429596,4.668290189108677,3,19,0.5467204492007554,2.238765077055294e-05,0.5466980615499848,0.26847516020133366,0.12905492928834625,0.5585134333310625,0.12905492928834625,0.7289328839508933,879106.5403649478,36,0.0,0.6550668354929066,0.8345683706283505
Protocol,Packet Length Std,,0.0,False,False,True,-0.6021241037431622,0.6021241037431622,0.40651892014969604,0.9788449640134724,4.1299723111657265,4.461731708281241,3,18,0.6470855668979576,2.114389239441111e-05,0.6470644230055632,0.32182293899000347,0.15667524483303927,0.6610489370578785,0.15667524483303927,0.7695568034201664,1040498.5975053667,34,0.0,0.6545408265754274,0.9885776360063269
Protocol,Packet Length Variance,,0.0,False,False,False,-0.4215981837372309,0.4215981837372309,0.4065189201549202,0.9788449640134724,4.1299723111657265,4.461731708281241,3,18,0.6470855668979576,2.114389239441111e-05,0.6470644230055632,0.32182293899000347,0.15667524483303927,0.6610489370578785,0.15667524483303927,0.7695568034201664,1040498.5975053667,34,0.0,0.6545408265754274,0.9885776360063269
Protocol,FIN Flag Count,,,False,False,True,-0.7608929461980904,0.7608929461980904,0.7989285706959024,0.9788449640134724,1.126226440071376,1.5407583544482604,3,19,0.564313049636588,2.238765077055294e-05,0.5642906619858175,0.5374437894471492,0.5010454753220452,0.5764862493362645,0.5010454753220452,0.7366374584769626,907395.9585884542,36,0.0,0.2751553853714843,2.0508072601376663
Protocol,SYN Flag Count,,,False,False,True,-0.8691577976344301,0.8691577976344301,0.9121795569953787,0.9788449640134724,1.1651120092985277,1.3806454052651127,3,19,0.7633115680468874,2.238765077055294e-05,0.7632891803961168,0.7147403682058339,0.6551208590285376,0.7797855722385993,0.6551208590285376,0.8080225197489949,1227391.4210955654,36,0.0,0.342591561245599,2.2279859364338686
Protocol,RST Flag Count,,,False,False,True,-0.2975056457060216,0.2975056457060216,0.4372872673728044,0.9788449640134724,0.62015385178182,1.4324243634409528,3,3,0.16657445235433976,2.48751675228366e-06,0.1665719648375875,0.21379386099800912,0.17017195874881658,0.17017195874881658,0.26859780739730077,0.45408728952737326,267852.6119426796,4,0.0,0.08892140689295898,1.873249318222124
Protocol,PSH Flag Count,,9.0,False,False,True,-0.13529899235042825,0.13529899235042825,0.8108824196733304,0.9788449640134724,1.6995940211021787,2.076177052665476,3,7,0.6022619324501752,7.46255025685098e-06,0.6022544698999184,0.4669286036670209,0.35435195842202316,0.615270540321878,0.35435195842202316,0.7523848657360774,968442.8767718164,12,0.0,0.289936807355633,2.077192183333937
Protocol,ACK Flag Count,,1.0,False,False,False,-0.015145769337707506,0.015145769337707506,0.920809911383136,0.9788449640134724,2.08159935878842,2.2196090517915934,3,9,0.8408352710102989,9.95006700913464e-06,0.8408253209432898,0.5890474138599041,0.403932350090983,0.8589974427571525,0.403932350090983,0.8296229409309652,1352071.812455328,16,0.0,0.3646661480465346,2.305739991078067
Protocol,URG Flag Count,,6.0,False,False,True,-0.007799290503610168,0.007799290503610168,0.009138338601334004,0.9788449640134724,0.0009485893577856878,0.9797198106256415,3,5,7.374274561655625e-05,4.97503350456732e-06,6.876771211198892e-05,0.002256776216629503,7.025393667044747e-05,7.025393667044747e-05,0.07249471180291844,0.009763592963120732,110.5805008932814,8,2.8927671558209584e-20,3.278603776705744e-05,2.0974694350253245
Protocol,CWR Flag Count,,,False,False,True,-0.02346110005851434,0.02346110005851434,0.026599067024437793,0.9788449640134724,0.006177879906980223,0.9843981230499979,3,7,0.0006247208704548424,7.46255025685098e-06,0.0006172583201979914,0.007937619312856883,0.0006305986574902537,0.0006305986574902537,0.09991426338679188,0.029246123167456464,992.5695087380916,12,7.415353104213876e-205,0.0003564082098145321,1.7318858073420942
Protocol,ECE Flag Count,,,False,False,True,-0.018129212505502566,0.018129212505502566,0.02518688198111862,0.9788449640134724,0.00565145289084983,0.9839362651191714,3,5,0.0005601517851507865,4.97503350456732e-06,0.0005551767516462191,0.007464388931313369,0.0005671753669446042,0.0005671753669446042,0.09823611067254868,0.027737020470221564,892.7405230723213,8,2.0783329960843974e-187,0.0003261502824834339,1.7022114695682293
Protocol,Down/Up Ratio,,,False,False,True,0.17124478031430077,0.17124478031430077,0.3115977013277908,0.9788449640134724,1.926843029360919,2.386528844781483,3,8,0.5191591485929079,8.70630863299281e-06,0.5191504422842749,0.37801854384057065,0.2694305837961605,0.5303704482021828,0.2694305837961605,0.7163095859914788,834809.1594682445,14,0.0,0.4383297173441851,1.184383403045949
Protocol,Fwd Bytes/Bulk Avg,,,False,False,True,-0.047901450476967075,0.047901450476967075,0.05910060822489084,0.9788449640134724,0.2808470445006274,1.2566421015056153,3,2,0.0030499070084846203,1.24375837614183e-06,0.0030486632501084783,0.005814569571857164,0.0031145517034774444,0.0031145517034774444,0.010855244197172485,0.06494171422491976,4902.34005026846,2,0.0,0.036751788950456867,0.0829527850798833
Protocol,Fwd Packet/Bulk Avg,,,False,False,True,0.0391893778788208,0.0391893778788208,0.06157485855397101,0.9788449640134724,0.2808470445006274,1.2566421015056153,3,2,0.0030499070084846203,1.24375837614183e-06,0.0030486632501084783,0.005814569571857164,0.0031145517034774444,0.0031145517034774444,0.010855244197172485,0.06494171422491976,4902.34005026846,2,0.0,0.036751788950456867,0.0829527850798833
Protocol,Fwd Bulk Rate Avg,,,False,False,True,0.020240374653162953,0.020240374653162953,0.059770581310569344,0.9788449640134724,0.2808470445006274,1.2566421015056153,3,2,0.0030499070084846203,1.24375837614183e-06,0.0030486632501084783,0.005814569571857164,0.0031145517034774444,0.0031145517034774444,0.010855244197172485,0.06494171422491976,4902.34005026846,2,0.0,0.036751788950456867,0.0829527850798833
Protocol,Bwd Bytes/Bulk Avg,,7.0,False,False,True,-0.01427772310769724,0.01427772310769724,0.3919631885872054,0.9788449640134724,0.5531933376095949,1.4024192006971028,3,3,0.12961910092596463,2.48751675228366e-06,0.12961661340921235,0.17614294135337294,0.13241791925634136,0.13241791925634136,0.23430617217716146,0.40554669830630985,208427.32140833716,4,0.0,0.07490932991280792,1.7303133476174726
Protocol,Bwd Packet/Bulk Avg,,7.0,False,False,False,-0.021553295385653908,0.021553295385653908,0.3916591762380785,0.9788449640134724,0.5530998991184414,1.4028556454026044,3,3,0.12908921772930926,2.48751675228366e-06,0.12908673021255698,0.175437671758865,0.13187658409486416,0.13187658409486416,0.23338773053168504,0.4047890054840192,207575.25366460212,4,0.0,0.0749093299128077,1.7232396867360877
Protocol,Bwd Bulk Rate Avg,,,False,False,True,-0.10766780955099758,0.10766780955099758,0.3911513831818732,0.9788449640134724,0.5531933377432952,1.4035598143358083,3,3,0.12847848742095924,2.48751675228366e-06,0.12847599990420697,0.1745929006975548,0.13125265453420534,0.13125265453420534,0.23224430075082575,0.4039132513823581,206593.18139065366,4,0.0,0.07490932991280792,1.7150867596032289
Protocol,Subflow Fwd Packets,,,False,False,True,-0.14092400269244168,0.14092400269244168,0.13946145719784928,0.9788449640134724,0.19640930903254822,1.1586353054704035,3,2,0.016618967575617205,1.24375837614183e-06,0.016617723817241064,0.037899505852937,0.016976870115472487,0.016976870115472487,0.08460761813732177,0.15090967430262778,26721.78798713246,2,0.0,0.022681428810026254,0.7326577155445891
Protocol,Subflow Fwd Bytes,,4.0,False,False,False,-0.153073671862559,0.153073671862559,0.051841948011644795,0.9788449640134724,4.221726282103639,4.818390444093791,3,19,0.3821808020233206,2.238765077055294e-05,0.38215841437255005,0.18799289456429424,0.09052183605378716,0.39041771518711127,0.09052183605378716,0.6413017310417473,614521.9549121995,36,0.0,0.6549332422091005,0.583507432121667
Protocol,Subflow Bwd Packets,,,False,False,True,0.0031010959538214423,0.0031010959538214423,0.003100570485295513,0.9788449640134724,0.0011241301104353628,0.9799615425699898,3,2,7.551553917961584e-06,1.24375837614183e-06,6.307795541819754e-06,0.00019015701966207575,6.444121156793259e-06,6.444121156793259e-06,0.005611268200419271,0.0029570970829537542,10.143120501245098,2,0.006272625633795108,5.476940881869313e-05,0.11517004981194658
Protocol,Subflow Bwd Bytes,,0.0,False,False,False,-0.3525000397534561,0.3525000397534561,0.13918270146498257,0.9788449640134724,4.219871203911671,4.703335170695744,3,19,0.49538099722939943,2.238765077055294e-05,0.4953586095786289,0.24373234238623145,0.11738713947464771,0.5060644206080943,0.11738713947464771,0.7048208715124163,796551.1936735555,36,0.0,0.6550145304500985,0.7562559096791932
Protocol,FWD Init Win Bytes,,,False,False,True,-0.6127306485052453,0.6127306485052453,0.9522929926822116,0.9788449640134724,1.6946051577692214,1.739182052870633,3,5,0.934268068912061,4.97503350456732e-06,0.9342630938785564,0.7254007093553718,0.5513160924804575,0.9544546156194942,0.5513160924804575,0.8521425689455702,1502322.4957514084,8,0.0,0.38384213800023587,2.4339774125528195
Protocol,Bwd Init Win Bytes,,,False,False,True,-0.22390201671074614,0.22390201671074614,0.8400210620367308,0.9788449640134724,1.8384912926886452,2.1614946875513876,3,8,0.6558415691507298,8.70630863299281e-06,0.6558328628420967,0.4888835571535115,0.35672339893597976,0.6700068825537423,0.35672339893597976,0.7727512686181928,1054598.5063055526,14,0.0,0.30947750045805006,2.119161689852783
Protocol,Fwd Act Data Pkts,,,False,False,True,-0.16890075550767003,0.16890075550767003,0.45133479462871395,0.9788449640134724,2.2654981058215244,2.8560788471349756,3,7,0.3882642227000215,7.46255025685098e-06,0.3882567601497646,0.2607235249497722,0.17137809965591355,0.39664785989992674,0.17137809965591355,0.6451543473206952,624328.2740400863,12,0.0,0.5256273177530142,0.7386540749242445
Protocol,Fwd Seg Size Min,,,False,False,True,-0.9007452201466941,0.9007452201466941,0.9478003921064433,0.9788449640134724,1.5525830773071747,1.556071525965525,3,9,0.9753565153551225,9.95006700913464e-06,0.9753465652881134,0.7911786867210737,0.6282089374436377,0.9964259930285436,0.6282089374436377,0.8609925001028584,1568385.9244649482,16,0.0,0.39156729518748296,2.49087852145853
Protocol,Active Mean,,12.0,False,False,True,-0.16792086644989146,0.16792086644989146,0.5603877626552553,0.9788449640134724,1.3261744109500737,2.0570621741239994,3,6,0.24795720083954675,6.21879188070915e-06,0.24795098204766605,0.21762488540254907,0.18696709874686357,0.25330975911753617,0.18696709874686357,0.5393345871235515,398712.4618478008,10,0.0,0.2031790783751982,1.2203568597244563
Protocol,Active Std,,,False,False,True,-0.17589865075020122,0.17589865075020122,0.45791450202380346,0.9788449640134724,0.7446145805964836,1.5471240282349243,3,4,0.17633551637503153,3.73127512842549e-06,0.1763317850999031,0.20654176344978098,0.18014271062590473,0.18014271062590473,0.2368094712282563,0.4656856247925455,283546.68958594475,6,0.0,0.10015534016337124,1.7605829585549255
Protocol,Active Max,,,False,False,True,-0.22482432227181154,0.22482432227181154,0.5643254451915828,0.9788449640134724,1.3261744109500737,2.04493138597013,3,6,0.260087988993416,6.21879188070915e-06,0.2600817702015353,0.22827199540802945,0.19611430295598317,0.2657027208222482,0.19611430295598317,0.5501883447695691,418219.1254997864,10,0.0,0.2031790783751982,1.2800617675864165
Protocol,Active Min,,12.0,False,False,True,-0.12173176196235136,0.12173176196235136,0.5519741221479533,0.9788449640134724,1.3261744036025633,2.0690329858711607,3,6,0.2359863817448753,6.21879188070915e-06,0.2359801629529946,0.20711817972276203,0.17794051997380783,0.24108022376232674,0.17794051997380783,0.5282194027911978,379463.03314155125,10,0.0,0.2031790681566806,1.1614393406461514
Protocol,Idle Mean,,2.0,False,False,False,-0.2012218965898593,0.2012218965898593,0.5296020293212269,0.9788449640134724,1.3340487708629367,2.04429361634214,3,6,0.26860011853426924,6.21879188070915e-06,0.2685938997423885,0.23504625497624812,0.20133739156226432,0.27439881658183785,0.20133739156226432,0.557572536108057,431906.87981627684,10,0.0,0.20528727832664004,1.3083806358181582
Protocol,Idle Std,,,False,False,True,-0.10660924255783655,0.10660924255783655,0.458670573777517,0.9788449640134724,0.7495643490975265,1.5488995194189017,3,4,0.1795097936920973,3.73127512842549e-06,0.17950606241696887,0.20956449438931327,0.18338559119817693,0.18338559119817693,0.23948052309730808,0.46936308997430637,288651.0207453657,6,0.0,0.10112902647974753,1.7750201763577484
